"","id","neweth","q1a","q1b","q1c","q2af","q2acf","q2bf","q2bcf","q2cf","q2ccf","q3a","q3b","q3c","q4a","q4b","q4c","q5af","q5acf","q5bf","q5bcf","q5cf","q5ccf","q6a","q6b","q6c","length","pt2_a","pt2_b","pt2_c","pt2_d","pt2_e","pt2_f","pt2_g","pt2_h","pt3_1","pt3_2","pt3_3","pt3_4","pt3_5","pt3_6","pt3_7","pt3_8","pt3_9","pt3_10","pt3_11","pt3_12","pt4_a","pt4_b","pt4_c","pt4_d","pt4_e","pt4_f","pt5_a","pt5_b","pt5_c","pt5_d","pt5_e","pt5_f","pt5_g","pt5_h","pt5_i","pt5_j","pt5_k","pt5_l","p6_1","p6_2","p6_3","p6_4","p6_5","p6_6","p6_7","p6_8","p6_9","p6_10","p6_11","p6_12","pt7_a","pt7_b","pt7_c","pt7_d","pt7_e","pt7_f","pt7_g","pt7_h","pt7_i","pt7_j","pt7_k","pt7_l","pt7_m","pt7_n","pt8_1","pt8_2","pt8_3","pt8_4","pt8_5","pt8_6","pt8_7","pt8_8","pt8_9","pt8_10","pt8_11","pt8_12","pt8_13","pt8_14","pt8_15","pt8_16","pt8_17","pt8_18","pt8_19","pt8_20","pt8_21","pt8_22","pt8_23","pt8_24","pt9_a","pt9_b","pt9_c","pt9_d","pt9_e","pt9_f","pt9_g","pt9_h","pt9_i","pt9_j","pt9_k","pt9_l","pt10_wb","pr10_wg","pt10_wp","pr10_wh","pt10_wn","pt10_ab","pr10_ag","pt10_ap","pr10_ah","pt10_an","pt11_a","pt11_b","pt11_c","pt11_d","pt11_e","pt11_f","pt11_g","pt11_h","pt11_i","pt11_j","pt11_k","pt11_l","pt11_LR","pt11_m","pq12_a","pq12_b","pq12_c","pq12_d","pq12_e","pq12_f","pq12_g","pq12_g2","pq12_h","pq12_h2","last24mj","weeklymj","filter_$","st_a","st_b","st_c","st_d","st_e","st_f","st_g","st_h","st_i","st_j","st_k","st_l","D_ASIS","racemiss","eth_id","qual_p1","qual_p2","qual_p3","qxq1","qxq2","qxq3","negc_p1","negc_p2","negc_p3","pt4_dr","pt4_fr","pt1","pt2","pt3","p3_1r","p3_3r","p3_6r","p3_10r","p3_11r","p3_12r","anx1","anx2","anx3","p6_1r","p6_3r","p6_5r","p6_7r","p6_9r","p6_11r","negatt1","negatt2","negatt3","ster1","ster2","ster3","realth1","realth2","realth3","symbth1","symbth2","symbth3","pt11_ar","pt11_cr","missing","st_ar","st_er","st_gr","st_fr"
"155",260,1,10,5,6,10,3,0,0,4,2,10,5,5,10,6,7,15,5,1,0,3,2,10,5,4,24,4,5,9,5,5,7,0,3,2,3,2,7,4,3,7,6,7,5,6,5,2,1,1,8,2,7,4,2,3,7,4,9,7,6,4,8,10,10,5,5,6,4,5,5,5,5,6,4,5,5,6,6,7,8,7,5,6,6,5,6,5,7,3,5,5,2,6,6,5,5,6,7,9,5,8,9,8,9,7,7,7,7,7,8,6,7,7,8,8,0,2,2,6,7,8,1,1,6,4,1,2,3,3,4,2,4,4,5,5,3,6,7,5,6,8,9,8,5,6,8,7,7,2,4,1,18,5,1,4,2,3,48,1,8,1,1,1,32,0,6,14,24,63,56,6,4,48,40,10,-0.400869424045443,0,20,9,14,12,45,84,60,34,28,20,1,2,3,2,4,7,7,6,4,3,4,24,23,18,4,3,4,4,3,4,16,18,16,20,73,90,19,23,31,31,29,28,3,4,0,7,21,4,4
"156",261,1,10,1,4,15,4,2,0,1,0,10,5,5,10,1,1,15,4,0,0,0,0,10,1,1,1,1,1,1,3,1,5,0,0,5,6,4,6,6,3,5,3,7,6,5,6,1,1,1,9,1,9,6,5,6,8,8,9,7,3,3,8,9,9,2,3,5,4,6,7,5,4,2,7,2,6,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1,1,4,7,1,6,8,1,6,1,6,1,6,9,5,7,1,6,5,2,7,5,6,2,8,1,1,1,7,5,6,1,1,3,4,5,2,3,3,3,2,2,4,4,3,2,7,7,7,7,7,7,7,3,4,7,6,7,2,8,1,19,4,NA,NA,2,6,NA,6,NA,0,0,1,48,5,6,8,56,45,42,3,3,24,36,45,-0.38100114356574,0,18,2,4,6,2,4,6,2,2,2,0,0,2,1,1,4,5,6,3,4,3,21,20,17,7,4,3,4,7,7,18,18,27,19,51,117,13,16,14,27,14,20,2,2,0,5,6,12,8
"157",262,3,10,8,10,12,3,3,0,5,2,10,5,7,10,10,10,15,6,8,3,9,2,10,10,10,48,6,10,10,7,10,5,1,7,5,4,2,6,7,5,1,1,8,5,7,5,7,0,0,2,9,0,7,1,8,8,3,8,7,2,2,8,10,10,5,2,3,2,0,5,5,8,0,1,0,3,0,3,4,2,3,7,4,4,8,3,0,2,0,7,0,0,2,0,0,3,1,7,3,0,0,0,3,9,4,7,3,9,1,2,2,6,9,0,9,0,5,1,2,4,9,0,0,3,2,1,2,4,3,3,3,3,4,3,4,4,8,2,9,1,6,8,9,5,7,7,5,6,3,8,3,19,2,1,1,2,5,144,2,72,0,1,1,63,0,40,8,6,32,63,0,0,24,20,10,-0.4733494887126,0,4,16,17,15,128,170,150,12,26,9,7,9,7,7,18,4,7,4,4,2,4,21,13,18,4,6,9,4,9,9,14,26,22,48,32,50,2,11,3,23,15,17,1,0,0,0,56,0,15
"158",263,3,10,10,9,8,4,7,3,3,0,10,8,1,9,6,4,5,3,12,2,3,1,8,8,5,72,8,9,9,5,8,5,8,7,5,5,7,6,5,4,5,5,4,4,6,5,7,8,7,3,7,1,9,6,9,9,2,9,6,2,3,9,9,9,2,2,0,5,0,6,5,5,0,4,2,5,5,6,5,7,2,3,3,5,7,8,8,5,0,1,2,3,6,2,1,1,1,1,2,1,1,1,5,5,1,1,1,6,4,4,6,2,3,2,9,2,3,8,6,5,7,1,2,2,4,0,2,3,3,4,4,4,4,5,4,4,7,6,3,4,7,7,8,3,7,8,8,6,3,8,3,18,4,2,2,1,5,336,6,NA,0,0,1,81,12,27,72,12,45,42,2,6,18,36,0,-0.0397609967405017,0,18,17,14,13,170,84,104,25,26,14,6,8,15,13,15,4,2,5,5,3,4,17,20,16,7,9,9,4,9,7,23,24,25,111,53,72,13,4,5,12,15,13,2,6,0,0,27,10,8
"159",264,1,10,7,1,8,3,1,0,0,0,10,9,7,10,1,1,8,3,1,0,0,0,10,4,1,120,5,8,10,8,9,9,0,2,7,8,8,3,3,7,3,1,3,7,9,8,5,0,0,9,7,8,5,2,2,1,6,4,8,4,3,3,3,7,1,7,0,9,0,7,5,9,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,1,5,1,1,0,0,0,8,8,1,8,3,5,3,7,7,9,0,0,4,4,7,3,3,3,3,4,4,3,3,3,3,6,2,7,3,6,8,5,2,8,8,8,2,7,4,1,19,3,4,5,1,6,NA,6,NA,0,0,1,40,6,10,3,42,28,72,0,0,12,12,49,-0.206494007926453,0,10,13,18,18,91,18,72,0,0,0,0,1,5,0,8,2,1,2,2,0,1,14,9,6,8,9,9,4,9,9,33,29,32,19,28,73,0,0,4,8,2,17,3,2,0,6,10,0,14
"160",265,1,10,7,7,10,5,2,1,4,1,10,4,4,10,3,3,4,2,1,1,1,1,10,2,3,57,8,10,10,9,10,8,6,4,6,5,5,4,4,2,2,2,2,6,6,6,3,0,0,3,6,6,6,2,7,7,6,7,6,1,1,1,8,8,2,5,1,8,0,5,0,8,0,6,4,4,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,2,2,2,2,4,1,3,1,3,5,2,6,2,3,1,1,2,4,4,3,9,0,1,3,7,7,8,0,0,1,2,1,2,2,2,3,3,2,2,3,3,3,4,4,7,3,6,8,7,4,7,7,7,6,3,9,1,18,4,3,4,2,6,NA,6,NA,0,0,1,54,0,7,21,42,49,48,0,0,1,16,8,-0.721223753033107,0,14,18,19,18,126,57,36,2,1,2,6,3,3,6,9,3,4,7,3,3,3,16,15,11,7,8,9,9,9,5,28,31,24,28,49,40,4,8,9,16,7,13,5,2,0,0,10,5,8
"161",266,3,10,9,7,5,0,3,0,8,0,10,7,4,4,7,10,3,0,5,0,10,0,4,8,8,12,8,8,9,8,9,7,5,6,6,6,6,7,6,4,5,5,7,4,8,8,6,6,8,4,8,2,7,7,8,8,8,9,7,7,7,10,8,7,7,6,4,7,7,5,5,4,3,4,4,4,8,6,8,9,8,6,7,6,5,5,0,2,1,8,2,2,5,3,4,7,3,2,2,2,3,1,5,5,6,3,3,6,5,6,5,5,5,3,9,0,0,5,8,9,9,0,0,1,5,5,4,3,3,4,4,4,4,4,5,5,4,7,2,8,8,8,7,3,4,9,8,6,3,5,3,18,3,3,1,1,5,160,3,NA,0,1,1,63,0,0,40,64,81,63,0,0,10,40,35,0.193840153886247,0,27,16,17,16,144,119,128,39,29,11,5,7,12,13,15,3,3,5,5,1,1,19,21,14,2,5,2,4,6,5,20,15,19,40,81,115,12,16,8,19,20,18,5,7,0,0,3,0,0
"162",268,3,10,4,5,10,4,4,0,2,0,10,6,7,10,3,4,12,6,1,0,3,0,10,2,4,8,3,10,10,5,10,10,2,4,6,3,7,3,2,6,2,2,3,8,8,8,0,0,0,8,1,8,8,1,8,4,5,6,8,2,2,4,8,9,0,6,0,9,0,5,0,8,0,5,0,5,0,1,0,2,0,1,1,0,2,0,0,1,0,6,0,0,1,1,0,0,0,0,0,0,1,0,1,9,0,0,0,2,0,1,0,0,0,0,9,0,0,1,7,7,9,0,0,2,5,1,4,4,4,4,4,4,4,4,4,4,9,0,9,0,8,9,9,8,6,6,6,9,0,9,3,18,2,2,NA,2,6,NA,6,NA,0,0,1,72,0,0,4,35,42,72,0,0,8,40,9,-0.735540650297672,0,0,13,15,20,52,45,40,3,4,7,1,1,0,1,2,3,2,3,1,1,1,11,9,6,9,9,9,9,9,9,33,31,28,4,42,89,2,0,1,10,3,0,0,0,0,0,12,0,10
"163",269,1,10,6,5,25,2,5,0,6,1,10,4,7,10,8,9,40,2,10,0,10,2,10,8,9,24,5,8,6,5,9,8,2,1,7,4,6,1,2,7,2,2,2,6,7,7,7,5,5,1,4,1,8,1,2,3,9,9,9,1,1,3,3,5,1,7,2,8,5,7,2,7,0,6,0,7,6,2,2,3,3,1,2,2,2,2,1,0,0,6,1,1,3,1,1,3,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,9,2,1,7,8,6,7,0,2,3,5,3,1,4,2,2,4,2,5,2,3,4,2,8,7,3,3,8,8,6,5,8,6,4,5,9,1,20,3,1,1,1,4,48,1,14,1,1,1,72,2,2,21,72,54,63,0,2,9,15,15,-0.522193841550429,0,20,13,11,17,78,88,136,16,9,7,8,8,12,13,12,2,3,2,3,2,2,10,8,9,8,7,4,7,9,9,30,25,31,25,56,45,6,6,4,2,3,2,7,2,0,0,2,4,6
"164",270,1,10,10,5,100,2,15,2,20,0,10,9,4,10,2,4,100,15,2,0,15,0,10,1,5,24,8,10,10,8,10,10,7,10,9,0,8,1,0,9,0,0,1,9,9,9,6,4,4,2,5,2,8,1,5,6,7,8,6,6,5,5,5,5,0,9,0,9,0,9,NA,9,0,7,5,7,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,4,5,0,0,4,2,0,0,9,6,1,2,3,6,9,0,1,1,6,4,4,4,4,4,4,2,4,4,4,4,7,1,8,1,5,9,9,2,9,9,9,0,9,9,1,19,3,3,5,2,6,NA,6,NA,0,0,1,72,6,5,12,21,48,54,0,5,5,30,20,0.253015903586182,0,5,18,18,20,180,36,20,2,3,2,7,7,10,11,12,0,1,0,0,0,0,2,0,1,9,9,9,NA,9,4,36,NA,27,23,53,80,0,0,0,7,9,6,2,1,0,0,24,0,9
"165",271,1,10,9,3,10,5,3,1,1,2,10,8,4,10,2,4,10,5,2,0,1,2,10,3,5,6,8,10,10,9,8,9,7,4,3,6,4,7,6,4,5,0,6,7,8,9,3,3,4,6,2,4,7,1,2,2,2,2,6,1,1,1,8,9,0,7,0,8,0,7,0,7,0,7,0,7,6,6,6,3,4,5,5,0,3,5,4,5,0,7,0,0,3,2,0,1,1,4,6,1,6,2,7,5,1,7,0,6,2,5,5,5,4,5,9,2,0,1,6,8,9,0,0,1,4,3,2,3,3,3,3,2,3,3,3,3,7,3,4,2,6,9,8,2,6,7,6,7,2,9,1,18,4,1,3,1,6,NA,5,96,0,0,1,63,2,0,2,12,16,54,0,0,1,32,27,-0.400375755452632,0,12,18,19,17,162,38,51,25,18,16,3,5,6,7,7,6,5,5,2,1,0,24,16,9,9,9,9,9,9,9,33,32,32,4,16,91,5,6,15,20,13,19,2,5,0,0,27,0,9
"166",272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,10,100,20,20,1,30,3,10,7,10,36,8,10,10,4,10,10,1,8,9,0,9,0,0,9,0,0,0,9,9,9,3,3,3,5,9,2,8,2,2,3,4,4,7,1,1,2,5,5,1,7,0,8,0,4,NA,7,0,3,1,1,5,4,2,5,4,1,2,0,2,4,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,7,5,3,5,0,7,0,0,0,1,5,2,9,5,1,0,5,8,9,0,0,0,2,6,3,4,4,5,5,3,4,3,4,3,9,1,9,1,6,6,9,6,7,6,4,7,2,9,1,18,2,3,4,2,6,NA,5,168,0,0,1,72,10,2,0,20,32,63,0,0,0,10,30,-0.00323675110880783,0,2,18,14,20,NA,126,140,20,9,8,4,7,6,7,16,0,0,0,0,0,0,0,0,0,8,9,9,NA,9,8,32,NA,21,12,32,50,1,0,0,20,7,8,0,0,0,0,28,0,7
"167",273,1,10,10,9,50,10,7,0,4,0,10,6,4,10,8,5,100,20,15,1,12,0,10,5,2,32,6,10,10,9,10,7,3,4,7,2,7,3,2,7,1,1,1,6,9,8,6,3,2,5,2,6,3,4,7,6,5,6,5,3,3,4,8,8,3,6,2,8,0,8,1,6,1,2,1,7,2,2,1,2,3,2,1,0,1,1,0,1,0,0,1,2,5,6,2,6,7,5,7,1,5,3,4,9,6,6,1,0,1,2,3,5,4,5,5,4,4,3,3,6,7,2,1,4,2,2,2,4,3,4,4,6,5,3,5,3,8,8,1,7,7,8,8,5,5,8,7,5,4,7,1,19,3,3,4,1,3,36,1,15,1,1,1,15,16,28,18,15,36,35,6,3,16,16,16,-0.7270041435458,0,24,16,19,17,160,152,85,10,5,1,4,3,9,6,5,2,2,2,3,0,1,9,6,5,6,7,9,8,8,8,27,31,25,62,45,48,14,20,16,25,4,17,1,8,0,32,36,12,15
"168",274,1,10,9,7,2,2,1,1,1,0,10,10,7,10,10,8,5,1,3,1,3,1,10,10,5,79,10,10,10,10,9,10,8,5,8,1,8,1,1,8,1,1,1,8,9,8,5,5,5,4,8,5,7,1,3,2,5,6,7,2,2,2,2,3,0,9,0,9,0,8,0,9,0,8,0,8,4,7,7,5,4,2,4,0,2,2,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,2,2,0,0,2,0,0,2,0,0,9,0,2,3,6,8,9,0,0,3,3,3,2,4,4,3,3,2,4,4,2,3,8,3,8,1,9,9,9,8,8,9,9,4,5,9,1,18,2,1,NA,2,5,144,6,NA,0,0,1,63,0,6,6,30,48,63,0,0,6,6,9,-0.256439401491715,0,6,20,20,19,180,200,190,27,10,6,5,4,10,10,12,1,1,1,1,0,1,4,4,3,9,9,9,9,9,9,36,35,34,12,48,21,2,0,0,9,2,2,1,1,0,0,18,0,5
"169",275,2,10,10,10,20,2,75,4,10,1,0,6,5,10,4,4,4,0,10,1,5,1,10,5,2,114,10,10,10,6,10,10,10,0,9,0,9,0,0,9,0,0,0,6,9,8,9,9,9,0,9,0,8,5,3,7,8,10,9,5,3,3,8,9,0,9,0,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,8,0,0,0,0,0,9,0,0,0,9,0,1,0,0,9,0,0,9,0,0,0,5,7,6,5,7,9,9,8,6,4,8,8,2,1,5,3,1,1,2,1,2,1,5,9,9,9,7,8,9,6,9,9,7,8,1,0,2,19,3,3,1,2,6,NA,6,NA,0,0,1,40,35,18,35,56,90,81,40,18,12,64,72,-0.485469544761057,0,22,20,16,20,200,64,100,45,45,36,9,9,18,18,18,0,0,0,3,0,1,0,0,4,9,9,9,9,9,9,36,36,36,88,148,200,8,0,9,10,9,9,4,0,0,12,6,0,0
"170",277,3,9,5,8,20,10,10,4,50,20,9,9,10,8,5,9,15,7,10,4,50,20,8,8,10,7,7,10,10,9,10,7,4,7,5,4,6,4,3,5,3,3,3,2,6,5,7,5,6,2,5,0,8,3,4,4,5,6,5,8,2,3,9,7,6,6,4,6,5,8,4,6,5,7,6,7,0,0,0,2,1,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,0,3,2,7,0,9,0,2,3,9,7,2,9,0,1,5,3,4,4,4,3,3,4,4,4,3,3,7,7,7,7,8,8,8,5,5,3,0,7,2,3,3,18,2,3,1,2,5,504,6,NA,0,0,1,72,0,8,12,45,42,10,72,0,3,45,21,-0.0814331567903156,0,18,17,19,17,85,95,136,3,5,2,7,9,12,13,14,4,3,4,7,3,4,15,13,17,3,5,4,5,4,3,20,23,21,20,114,111,0,0,0,14,3,12,2,2,0,0,0,42,10
"171",278,2,5,10,4,1,1,10,4,1,1,10,10,4,7,10,5,2,0,10,2,5,1,4,10,7,120,9,8,10,8,8,7,10,8,6,4,9,4,5,5,0,5,4,5,8,5,7,7,9,3,9,3,7,2,2,4,2,7,6,3,1,7,5,8,5,5,3,7,1,9,1,7,0,6,0,8,2,3,4,0,1,1,2,1,4,7,3,1,1,1,0,0,3,1,0,0,1,0,1,0,1,0,3,9,0,0,0,7,0,6,5,2,5,5,9,0,3,6,8,6,9,0,1,5,5,5,3,4,4,5,3,1,4,3,4,2,8,8,2,8,7,9,9,6,9,9,9,5,4,8,2,19,4,3,1,1,6,NA,6,NA,0,0,1,63,0,6,24,16,42,54,0,1,35,25,40,0.569394665895693,0,24,17,18,15,170,180,150,10,15,6,6,6,14,15,15,3,0,4,4,1,4,11,14,13,4,6,8,8,9,9,22,32,32,30,43,90,4,1,2,12,13,17,1,7,0,0,9,0,12
"172",279,1,10,8,10,15,7,8,4,10,2,10,4,6,3,10,10,5,1,20,4,15,3,2,10,10,120,10,7,10,9,10,4,7,6,7,2,8,0,0,8,0,0,0,6,8,8,6,0,0,3,2,3,8,2,6,8,6,4,7,3,2,2,8,3,1,6,0,8,2,5,3,8,0,5,0,5,3,5,5,3,0,4,5,0,3,4,0,1,0,0,2,1,2,1,2,2,1,1,3,2,2,0,5,4,2,3,0,6,0,0,0,4,5,2,8,4,5,6,7,4,8,0,0,3,5,3,3,4,4,4,3,3,4,5,4,4,6,2,7,2,3,6,7,1,6,7,6,7,2,9,1,26,1,1,1,1,1,8,6,NA,0,0,1,64,8,30,48,42,16,56,0,0,6,40,9,0.145311244385233,0,9,17,19,14,136,190,140,16,16,1,6,6,6,6,8,2,1,1,3,1,1,5,1,5,8,9,7,6,9,9,31,26,28,86,16,89,6,6,7,14,6,11,3,2,0,3,10,4,35
"173",280,-1,10,6,10,15,5,1,0,6,2,10,6,10,10,9,10,30,8,3,0,10,3,10,6,10,48,1,10,5,1,6,8,0,8,7,7,3,9,1,4,4,6,7,3,8,7,2,2,1,0,4,7,2,2,8,8,1,10,7,3,8,8,9,2,1,6,5,7,6,7,5,7,2,2,2,3,2,2,2,2,2,2,2,6,1,2,1,1,0,5,5,2,2,2,2,2,2,2,4,3,2,8,1,9,9,7,2,2,6,1,1,7,5,5,9,0,0,7,8,8,8,0,0,3,5,7,3,4,4,4,5,5,4,4,4,3,7,7,6,4,5,8,8,0,2,6,6,8,1,8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,0,0,56,8,80,56,0,0,24,45,14,0.205790821620866,1,16,11,6,14,66,54,84,10,13,7,9,2,4,10,6,2,6,5,6,1,2,24,16,16,8,4,3,4,7,7,25,21,19,56,80,104,11,8,17,26,11,18,2,3,0,0,10,4,1
"174",281,1,10,8,8,9,4,4,0,4,2,10,3,2,10,9,9,10,4,7,3,8,2,9,8,7,68,8,10,10,9,10,9,0,7,7,3,3,5,5,5,5,3,5,6,7,6,4,0,1,7,1,7,9,1,4,3,2,5,8,1,1,4,3,9,8,5,1,9,0,8,1,9,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,1,1,9,2,2,0,3,1,1,1,1,8,1,9,0,0,0,8,7,9,0,0,1,0,2,4,4,4,4,4,4,4,4,4,4,9,5,8,4,6,9,9,5,5,8,6,5,4,9,1,19,3,1,1,2,5,34,6,NA,0,0,1,81,0,0,0,16,35,72,0,0,4,0,18,-0.912103337667475,0,10,18,19,19,144,171,152,0,0,0,2,2,4,3,3,2,6,4,3,2,3,16,17,13,1,8,9,8,9,8,23,34,30,0,35,18,2,3,3,14,5,11,0,1,0,0,9,0,12
"175",282,1,10,6,9,10,5,3,0,5,1,10,6,8,10,3,9,10,5,5,0,10,2,10,3,9,12,4,10,10,5,9,10,2,4,5,5,5,3,5,6,7,7,7,5,7,7,3,5,3,6,5,6,7,5,4,4,8,8,7,3,2,3,6,5,2,5,2,7,0,5,0,5,0,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,5,6,7,6,0,0,0,6,7,6,2,5,6,1,0,0,3,8,0,9,3,2,5,5,5,8,0,1,5,3,3,4,4,4,4,4,4,4,4,4,4,4,6,7,6,6,7,5,5,6,7,6,6,3,5,1,NA,4,2,5,1,3,54,5,504,0,0,1,63,15,8,20,40,40,56,0,2,15,18,15,-0.226217279546228,0,19,14,15,19,84,45,57,1,0,0,3,3,8,6,8,4,4,3,4,2,2,16,22,15,7,7,9,9,9,7,26,28,23,43,42,51,7,18,6,21,12,11,5,2,0,0,12,4,12
"176",283,6,9,4,4,9,10,2,1,3,2,9,3,3,10,1,2,9,10,0,0,2,1,10,0,2,4,2,9,8,5,6,7,4,5,6,4,7,4,6,7,6,4,5,3,6,5,4,3,3,6,4,7,7,4,3,7,3,7,5,2,4,4,7,9,3,6,1,8,2,6,5,7,0,7,2,3,3,3,3,1,0,1,2,0,4,3,1,0,0,0,2,2,2,2,0,0,0,0,4,0,2,1,6,2,2,5,0,4,2,2,2,2,5,5,8,3,1,4,8,4,6,0,0,1,3,4,3,4,3,4,4,2,3,3,5,4,4,6,4,3,3,6,5,3,6,7,7,3,6,9,7,18,4,4,5,1,5,300,6,NA,0,0,1,56,12,3,28,24,28,30,0,0,4,21,36,0.0163719864069264,0,19,11,13,13,44,13,0,10,10,1,3,2,7,6,6,3,2,2,6,3,4,13,18,18,6,8,7,4,9,7,28,24,26,43,28,78,8,0,7,15,8,14,5,5,0,4,8,18,20
"177",284,1,10,9,9,20,5,1,0,10,2,10,8,2,10,2,10,20,3,5,2,15,3,10,2,10,24,8,10,10,5,10,10,1,9,9,0,9,0,0,9,0,0,0,8,9,9,6,6,2,3,6,3,8,2,3,3,3,6,6,2,2,6,7,7,1,6,1,8,1,3,NA,7,1,1,1,5,6,5,2,5,5,5,5,0,5,5,1,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,4,6,1,1,0,7,0,1,1,1,3,5,9,2,1,1,3,8,9,0,1,0,2,6,5,4,3,5,3,5,4,3,5,3,9,2,9,1,6,7,9,2,3,8,6,8,1,9,1,18,2,1,4,2,6,NA,5,NA,0,0,1,72,4,3,3,9,48,54,0,2,0,14,42,-0.315155022827187,0,3,18,15,20,162,30,40,23,20,11,6,6,12,8,12,0,0,0,1,0,0,0,0,1,8,8,8,NA,8,8,30,NA,22,10,50,70,1,0,0,12,8,10,0,0,0,0,48,0,5
"178",285,1,10,4,8,10,2,2,0,2,0,10,4,8,10,1,6,10,2,0,0,1,0,10,1,7,12,6,10,10,7,9,8,1,3,8,0,9,1,0,9,0,1,0,9,8,9,2,1,2,4,2,6,7,3,3,6,6,7,6,2,1,4,7,3,0,7,0,9,0,7,0,7,0,8,0,6,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,7,5,3,0,1,0,0,0,0,7,2,7,0,2,5,3,5,5,3,0,0,5,5,4,4,4,4,4,4,4,4,4,4,9,0,9,0,5,8,8,6,6,9,9,8,1,9,1,18,4,1,5,2,6,NA,5,168,0,0,1,49,0,6,30,18,35,30,6,0,0,35,15,-0.49263059396804,0,0,16,17,17,64,17,17,5,2,1,5,3,3,7,5,1,0,0,0,1,0,2,1,1,9,9,9,9,9,9,34,32,32,36,41,85,2,0,5,16,1,9,0,0,0,8,30,20,16
"179",286,1,10,7,9,20,5,3,0,5,2,10,3,5,10,6,8,80,10,5,0,10,2,10,5,7,12,7,4,10,8,7,8,5,3,4,2,7,4,4,7,2,2,2,7,7,7,3,1,1,7,2,6,7,2,6,5,5,6,6,5,5,6,5,7,5,6,3,5,2,3,3,5,3,4,3,5,5,5,6,6,2,7,7,7,5,5,5,2,5,5,0,0,4,2,0,1,1,0,1,1,1,1,3,9,5,5,0,2,1,6,5,6,5,5,9,0,0,6,7,9,9,0,1,2,4,4,4,4,4,4,4,4,4,4,4,4,8,1,8,1,7,7,7,7,7,8,7,7,2,9,1,21,4,1,3,1,3,12,1,12,1,1,1,63,0,0,30,35,54,54,0,5,12,20,28,-0.325927789413595,0,4,11,18,15,77,108,75,24,31,17,2,3,4,3,5,5,2,2,2,2,2,13,10,8,4,6,7,6,6,6,21,21,21,30,59,68,6,2,4,22,9,21,1,1,0,0,12,0,0
"180",287,1,10,5,6,10,5,0,0,4,0,9,5,5,10,3,7,10,5,0,0,10,2,10,0,6,6,4,7,7,5,5,5,5,1,6,6,7,6,5,4,2,3,5,5,7,4,9,2,5,9,4,8,2,7,9,10,2,10,2,9,7,10,10,10,6,0,6,4,8,4,4,4,4,1,5,4,8,9,0,0,0,7,4,0,7,7,8,0,0,0,5,5,9,8,7,6,4,5,8,6,8,3,9,9,9,9,9,9,6,4,8,8,8,8,9,0,4,4,8,8,9,0,0,4,3,2,1,2,2,1,1,6,4,4,4,4,5,7,8,9,9,9,9,9,9,9,8,5,4,3,1,18,4,2,2,2,5,240,6,NA,0,0,1,18,0,36,40,16,80,18,0,0,40,30,20,-0.195965011696195,0,21,11,12,10,55,36,0,17,25,8,0,1,11,5,5,3,2,5,4,2,5,17,15,16,3,3,1,5,5,4,10,14,14,76,80,80,27,22,25,36,28,32,4,1,0,0,9,0,1
"181",288,1,10,6,7,NA,NA,NA,1,NA,6,10,9,9,10,5,8,10,5,1,0,4,2,10,5,8,7,5,8,4,6,8,10,8,3,3,6,7,7,5,5,5,2,2,4,3,4,7,0,0,8,2,7,2,8,9,8,6,8,3,2,NA,7,9,10,5,3,7,3,5,4,5,5,5,4,8,8,3,6,6,9,8,3,2,1,8,0,0,8,0,0,0,1,7,6,4,8,7,3,5,3,9,5,9,7,9,8,8,9,6,5,8,7,8,9,2,5,8,8,4,8,4,7,5,7,9,5,2,4,4,4,4,6,5,6,6,6,5,7,8,8,8,9,7,6,5,8,8,2,7,3,7,21,3,2,4,1,3,16,3,16,1,1,1,4,40,72,64,24,64,12,14,NA,49,81,50,-0.528295339291238,0,20,13,10,18,78,50,90,32,14,8,1,2,7,1,4,6,2,4,5,6,5,21,16,18,4,2,4,4,4,1,12,17,17,176,NA,212,14,22,22,33,28,32,4,1,0,63,25,40,3
